"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="3153106225315421421",="3153106225313421421","SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","249.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2023011322001196781400458722","175.99","175.99","没有申请退款","无退款申请","2023-01-13 16:31:48","2023-01-13 16:31:57"
="3153106225316421421",="3153106225313421421","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","交易成功","null",="2023011322001196781400458722","0.00","0.00","没有申请退款","无退款申请","2023-01-13 16:31:48","2023-01-13 16:31:57"
="3153106225317421421",="3153106225313421421","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023011322001196781400458722","0.00","0.00","没有申请退款","无退款申请","2023-01-13 16:31:48","2023-01-13 16:31:57"
="3153106225318421421",="3153106225313421421","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011322001196781400458722","0.00","0.00","没有申请退款","无退款申请","2023-01-13 16:31:48","2023-01-13 16:31:57"
="3153106225319421421",="3153106225313421421","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023011322001196781400458722","0.00","0.00","没有申请退款","无退款申请","2023-01-13 16:31:48","2023-01-13 16:31:57"
="3152770849260947261",="3152770849259947261","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","2","null","null","null","null","交易成功","null",="2023011322001167441412063521","189.44","189.44","没有申请退款","无退款申请","2023-01-13 13:00:30","2023-01-13 13:00:35"
="3152770849261947261",="3152770849259947261","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","交易成功","null",="2023011322001167441412063521","0.00","0.00","没有申请退款","无退款申请","2023-01-13 13:00:30","2023-01-13 13:00:35"
="3152770849262947261",="3152770849259947261","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023011322001167441412063521","0.00","0.00","没有申请退款","无退款申请","2023-01-13 13:00:30","2023-01-13 13:00:35"
="3152770849263947261",="3152770849259947261","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011322001167441412063521","0.00","0.00","没有申请退款","无退款申请","2023-01-13 13:00:30","2023-01-13 13:00:35"
="3152770849264947261",="3152770849259947261","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023011322001167441412063521","0.00","0.00","没有申请退款","无退款申请","2023-01-13 13:00:30","2023-01-13 13:00:35"
="3152979650081151308",="3152979650080151308","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2023011322001130781406608773","216.10","216.10","没有申请退款","无退款申请","2023-01-13 12:24:16","2023-01-13 12:24:20"
="3152979650082151308",="3152979650080151308","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023011322001130781406608773","0.00","0.00","没有申请退款","无退款申请","2023-01-13 12:24:16","2023-01-13 12:24:20"
="3152979650083151308",="3152979650080151308","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011322001130781406608773","0.00","0.00","没有申请退款","无退款申请","2023-01-13 12:24:16","2023-01-13 12:24:20"
="1796928818516735673",="1796928818515735673","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","2","null","null","null","null","卖家已发货，等待买家确认","null",="2023011322001125871400838874","194.89","194.89","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="1796928818517735673",="1796928818515735673","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","2","8809754820689","null","null","null","卖家已发货，等待买家确认","8809754820689",="2023011322001125871400838874","407.79","407.79","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="1796928818518735673",="1796928818515735673","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","卖家已发货，等待买家确认","null",="2023011322001125871400838874","0.00","0.00","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="1796928818519735673",="1796928818515735673","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","2","8809754820856","null","null","null","卖家已发货，等待买家确认","8809754820856",="2023011322001125871400838874","0.00","0.00","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="1796928818520735673",="1796928818515735673","【赠品专用】SERUMKIND BEKIND 马克杯","120.00","1","8809754821199","null","null","null","卖家已发货，等待买家确认","8809754821199",="2023011322001125871400838874","0.00","0.00","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="1796928818521735673",="1796928818515735673","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","卖家已发货，等待买家确认","8809754820887",="2023011322001125871400838874","0.00","0.00","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="1796928818522735673",="1796928818515735673","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","卖家已发货，等待买家确认","8809754820863",="2023011322001125871400838874","0.00","0.00","没有申请退款","无退款申请","2023-01-13 10:47:20","2023-01-13 10:47:24"
="3150516672324986435",="3150516672323986435","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2023011222001151641458357282","134.10","134.10","没有申请退款","无退款申请","2023-01-12 15:47:19","2023-01-12 15:47:23"
="3150516672325986435",="3150516672323986435","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023011222001151641458357282","0.00","0.00","没有申请退款","无退款申请","2023-01-12 15:47:19","2023-01-12 15:47:23"
="3150516672326986435",="3150516672323986435","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011222001151641458357282","0.00","0.00","没有申请退款","无退款申请","2023-01-12 15:47:19","2023-01-12 15:47:23"
="3150725834053677237",="3150725834052677237","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023011222001143801433765997","249.00","249.00","没有申请退款","无退款申请","2023-01-12 01:39:17","2023-01-12 01:39:22"
="3150725834054677237",="3150725834052677237","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023011222001143801433765997","0.00","0.00","没有申请退款","无退款申请","2023-01-12 01:39:17","2023-01-12 01:39:22"
="3150725834055677237",="3150725834052677237","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011222001143801433765997","0.00","0.00","没有申请退款","无退款申请","2023-01-12 01:39:17","2023-01-12 01:39:22"
="3150588351559061858",="3150588351558061858","SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","249.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2023011122001176201409472235","175.89","175.89","没有申请退款","无退款申请","2023-01-11 20:00:37","2023-01-11 20:42:58"
="3150588351560061858",="3150588351558061858","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023011122001176201409472235","195.44","195.44","没有申请退款","无退款申请","2023-01-11 20:00:37","2023-01-11 20:42:58"
="3150588351561061858",="3150588351558061858","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","4","null","null","null","null","交易成功","null",="2023011122001176201409472235","0.00","0.00","没有申请退款","无退款申请","2023-01-11 20:00:37","2023-01-11 20:42:58"
="3150588351562061858",="3150588351558061858","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","1","8809754820856","null","null","null","交易成功","8809754820856",="2023011122001176201409472235","0.00","0.00","没有申请退款","无退款申请","2023-01-11 20:00:37","2023-01-11 20:42:58"
="3150588351563061858",="3150588351558061858","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011122001176201409472235","0.00","0.00","没有申请退款","无退款申请","2023-01-11 20:00:37","2023-01-11 20:42:58"
="3150588351564061858",="3150588351558061858","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","1","8809754820863","null","null","null","交易成功","8809754820863",="2023011122001176201409472235","0.00","0.00","没有申请退款","无退款申请","2023-01-11 20:00:37","2023-01-11 20:42:58"
="1794917316394471188",="1794917316393471188","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023011122001104321409405845","229.00","229.00","没有申请退款","无退款申请","2023-01-11 16:41:36","2023-01-11 16:41:48"
="1794917316395471188",="1794917316393471188","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023011122001104321409405845","0.00","0.00","没有申请退款","无退款申请","2023-01-11 16:41:36","2023-01-11 16:41:48"
="1794917316396471188",="1794917316393471188","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011122001104321409405845","0.00","0.00","没有申请退款","无退款申请","2023-01-11 16:41:36","2023-01-11 16:41:48"
="1795534179583402879",="1795534179582402879","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023011122001187201411919487","249.00","249.00","没有申请退款","无退款申请","2023-01-11 13:42:28","2023-01-11 13:42:33"
="1795534179584402879",="1795534179582402879","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2023011122001187201411919487","0.00","0.00","没有申请退款","无退款申请","2023-01-11 13:42:28","2023-01-11 13:42:33"
="1795534179585402879",="1795534179582402879","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2023011122001187201411919487","0.00","0.00","没有申请退款","无退款申请","2023-01-11 13:42:28","2023-01-11 13:42:33"
="1794428724832002097",="1794428724831002097","【年货价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2023011022001110251437724287","169.81","169.81","没有申请退款","无退款申请","2023-01-10 23:32:03","2023-01-11 22:32:02"
="1794428724833002097",="1794428724831002097","【年货价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2023011022001110251437724287","188.67","188.67","没有申请退款","无退款申请","2023-01-10 23:32:03","2023-01-11 22:32:02"
="1794428724834002097",="1794428724831002097","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2023011022001110251437724287","0.00","0.00","没有申请退款","无退款申请","2023-01-10 23:32:03","2023-01-11 22:32:02"
="1794428724835002097",="1794428724831002097","【赠品专用】SERUMKIND收缩毛孔金木瓜毛孔精华液5ml","39.00","3","8809754820856","null","null","null","交易成功","8809754820856",="2023011022001110251437724287","0.00","0.00","没有申请退款","无退款申请","2023-01-10 23:32:03","2023-01-11 22:32:02"
="1794428724836002097",="1794428724831002097","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","3","8809754820887","null","null","null","交易成功","8809754820887",="2023011022001110251437724287","0.00","0.00","没有申请退款","无退款申请","2023-01-10 23:32:03","2023-01-11 22:32:02"
